grid_cell,total_complaints,total_nuisance,total_chronic_locations,days_since_last_complaint,complaint_years_active,most_common_dept,avg_resolution_days,nuisance_rate,pct_call_center,complaint_count_30d,nuisance_count_30d,chronic_loc_count_30d,complaint_count_60d,nuisance_count_60d,chronic_loc_count_60d,complaint_count_90d,nuisance_count_90d,chronic_loc_count_90d,total_violations,open_violations,env_violations,chronic_parcels,unique_parcels,violation_years_active,lien_filed_count,avg_lien_status,open_violation_rate,env_violation_rate,chronic_parcel_rate,dist_to_nearest_siren_km,siren_coverage_gap,target_nuisance_binary,target_nuisance_count,target_any_complaint,cell_lat,cell_lon
32.3550_-86.3150,715.0,434.0,542.0,0.0,6.0,2.0,10.809869375907112,0.607,0.8321678321678322,8.0,3.0,8.0,8.0,3.0,8.0,11.0,5.0,11.0,642.0,268.0,608.0,529.0,159.0,6.0,120.0,0.43302180685358255,0.4174,0.947,3.327,1.0136,0,1.0,3.0,1.0,32.355,-86.315
32.3550_-86.3200,851.0,623.0,699.0,0.0,6.0,2.0,12.523038605230386,0.7321,0.754406580493537,8.0,5.0,4.0,8.0,5.0,4.0,13.0,7.0,7.0,905.0,499.0,871.0,798.0,186.0,6.0,268.0,0.6375690607734806,0.5514,0.9624,4.2903,0.6111,0,1.0,5.0,1.0,32.355,-86.32
32.3550_-86.3250,684.0,487.0,537.0,0.0,6.0,2.0,7.019908116385912,0.712,0.9590643274853801,3.0,1.0,2.0,3.0,1.0,2.0,9.0,3.0,6.0,649.0,322.0,624.0,547.0,165.0,6.0,170.0,0.6024653312788906,0.4961,0.9615,3.3152,0.401,0,1.0,1.0,1.0,32.355,-86.325
32.3550_-86.3300,507.0,347.0,347.0,0.0,6.0,2.0,8.411157024793388,0.6844,0.9487179487179487,6.0,4.0,5.0,6.0,4.0,5.0,10.0,6.0,7.0,656.0,346.0,597.0,528.0,171.0,6.0,144.0,0.5045731707317073,0.5274,0.9101,3.0877,0.6239,0,1.0,4.0,1.0,32.355,-86.33
32.3550_-86.3350,294.0,144.0,235.0,0.0,6.0,2.0,8.362989323843417,0.4898,0.9591836734693877,14.0,1.0,11.0,14.0,1.0,11.0,22.0,1.0,17.0,166.0,50.0,154.0,123.0,57.0,6.0,17.0,0.25301204819277107,0.3012,0.9277,2.1579,1.029,0,1.0,1.0,1.0,32.355,-86.335
32.3550_-86.3400,85.0,68.0,68.0,334.0,6.0,2.0,3.7560975609756095,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,35.0,67.0,60.0,16.0,6.0,19.0,0.5588235294117647,0.5147,0.9853,3.75,1.473,0,0.0,0.0,0.0,32.355,-86.34
32.3550_-86.3450,19.0,2.0,4.0,548.0,5.0,14.0,25.473684210526315,0.1053,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.212,0,0.0,0.0,0.0,32.355,-86.345
32.3550_-86.3500,3.0,0.0,2.0,518.0,3.0,17.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706,0,0.0,0.0,0.0,32.355,-86.35
32.3550_-86.3550,5.0,2.0,3.0,974.0,3.0,15.0,9.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6987,0,0.0,0.0,0.0,32.355,-86.355
32.3550_-86.3600,2.0,1.0,2.0,1917.0,1.0,15.0,220.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8121,0,0.0,0.0,0.0,32.355,-86.36
32.3550_-86.3650,3.0,1.0,3.0,1065.0,2.0,15.0,35.666666666666664,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1279,0,0.0,0.0,0.0,32.355,-86.365
32.3550_-86.3700,1.0,0.0,0.0,944.0,1.0,11.0,14.252834890965733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5251,0,0.0,0.0,0.0,32.355,-86.37
32.3550_-86.3750,15.0,6.0,8.0,883.0,4.0,14.0,20.333333333333332,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,8.0,0.0,5.0,5.0,0.0,0.0,0.5,1.0,0.0,1.1511,0,0.0,0.0,0.0,32.355,-86.375
32.3550_-86.3800,11.0,1.0,1.0,518.0,5.0,15.0,12.090909090909092,0.0909,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916,0,0.0,0.0,0.0,32.355,-86.38
32.3550_-86.3850,2.0,2.0,1.0,1218.0,2.0,14.0,217.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0,0.0,0.0,0.0,32.355,-86.385
32.3550_-86.3900,9.0,2.0,5.0,548.0,4.0,15.0,14.333333333333334,0.2222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3295,0,0.0,0.0,0.0,32.355,-86.39
32.3550_-86.3950,1.0,0.0,0.0,791.0,1.0,14.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7651,0,0.0,0.0,0.0,32.355,-86.395
32.3550_-86.4150,57.0,37.0,33.0,487.0,5.0,2.0,11.767857142857142,0.6491,0.9649122807017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,25.0,18.0,7.0,5.0,4.0,0.2962962962962963,0.4074,0.9259,2.5714,1.8214,0,0.0,0.0,0.0,32.355,-86.415
32.3550_-86.4200,3.0,3.0,0.0,579.0,3.0,2.0,2.6666666666666665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.36,0,0.0,0.0,0.0,32.355,-86.42
32.3600_-86.0850,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6219,0,0.0,0.0,0.0,32.36,-86.085
32.3600_-86.1300,8.0,3.0,7.0,456.0,5.0,17.0,0.2857142857142857,0.375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,3.0,0.0,0.25,0.0,1.0,4.0,1.0736,0,0.0,0.0,0.0,32.36,-86.13
32.3600_-86.1350,10.0,0.0,6.0,61.0,6.0,17.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.6809,0,0.0,0.0,0.0,32.36,-86.135
32.3600_-86.1400,60.0,15.0,49.0,0.0,6.0,14.0,18.82456140350877,0.25,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,21.0,13.0,9.0,6.0,0.0,0.17391304347826086,0.1304,0.913,1.4444,0.4647,0,0.0,0.0,1.0,32.36,-86.14
32.3600_-86.1450,168.0,31.0,121.0,61.0,6.0,0.0,15.683544303797468,0.1845,0.8869047619047619,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,33.0,5.0,29.0,21.0,18.0,6.0,0.0,0.030303030303030304,0.1515,0.8788,1.1667,0.6398,0,0.0,0.0,0.0,32.36,-86.145
32.3600_-86.1500,41.0,8.0,14.0,0.0,6.0,14.0,44.270270270270274,0.1951,0.8780487804878049,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0217,0,0.0,0.0,1.0,32.36,-86.15
32.3600_-86.1550,74.0,24.0,59.0,0.0,6.0,2.0,12.615384615384615,0.3243,0.8243243243243243,2.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1954,0,0.0,0.0,1.0,32.36,-86.155
32.3600_-86.1600,7.0,1.0,0.0,579.0,4.0,14.0,1.5714285714285714,0.1429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8994,0,0.0,0.0,0.0,32.36,-86.16
32.3600_-86.1650,12.0,0.0,8.0,0.0,6.0,17.0,18.09090909090909,0.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7938,0,0.0,0.0,1.0,32.36,-86.165
32.3600_-86.1700,18.0,3.0,8.0,0.0,6.0,17.0,4.611111111111111,0.1667,0.3888888888888889,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9447,0,0.0,0.0,1.0,32.36,-86.17
32.3600_-86.1750,53.0,14.0,32.0,487.0,5.0,15.0,52.92307692307692,0.2642,0.9622641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,8.0,5.0,3.0,0.0,0.09090909090909091,0.0,0.9091,1.6,0.9768,0,0.0,0.0,0.0,32.36,-86.175
32.3600_-86.1800,44.0,10.0,23.0,334.0,6.0,14.0,37.36585365853659,0.2273,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,5.0,2.0,3.0,0.0,0.0,0.0,0.7143,2.5,1.1894,0,0.0,0.0,0.0,32.36,-86.18
32.3600_-86.1850,8.0,0.0,4.0,821.0,4.0,18.0,82.28571428571429,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.522,0,0.0,0.0,0.0,32.36,-86.185
32.3600_-86.1900,12.0,1.0,7.0,30.0,5.0,15.0,30.727272727272727,0.0833,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9129,0,0.0,0.0,1.0,32.36,-86.19
32.3600_-86.1950,13.0,3.0,3.0,0.0,6.0,14.0,23.181818181818183,0.2308,0.9230769230769231,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9991,0,0.0,0.0,1.0,32.36,-86.195
32.3600_-86.2000,151.0,61.0,110.0,0.0,6.0,2.0,16.907801418439718,0.404,0.8675496688741722,2.0,0.0,1.0,2.0,0.0,1.0,4.0,2.0,2.0,61.0,16.0,56.0,44.0,21.0,6.0,3.0,0.14754098360655737,0.2623,0.918,2.0952,1.8063,0,0.0,0.0,1.0,32.36,-86.2
32.3600_-86.2050,125.0,44.0,79.0,303.0,6.0,2.0,22.591666666666665,0.352,0.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,12.0,40.0,19.0,25.0,5.0,2.0,0.10869565217391304,0.2609,0.8696,0.76,1.3367,0,0.0,0.0,0.0,32.36,-86.205
32.3600_-86.2100,73.0,16.0,35.0,30.0,6.0,2.0,20.46268656716418,0.2192,0.7808219178082192,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,66.0,14.0,22.0,61.0,9.0,6.0,1.0,0.030303030303030304,0.2121,0.3333,6.7778,0.8672,0,1.0,1.0,1.0,32.36,-86.21
32.3600_-86.2150,175.0,69.0,168.0,0.0,6.0,2.0,17.83529411764706,0.3943,0.8057142857142857,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,92.0,40.0,81.0,87.0,13.0,6.0,8.0,0.2608695652173913,0.4348,0.8804,6.6923,0.3979,0,1.0,1.0,1.0,32.36,-86.215
32.3600_-86.2200,29.0,15.0,20.0,487.0,4.0,2.0,2.586206896551724,0.5172,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,22.0,42.0,44.0,11.0,6.0,4.0,0.2653061224489796,0.449,0.8571,4.0,0.0752,0,0.0,0.0,0.0,32.36,-86.22
32.3600_-86.2250,48.0,21.0,43.0,456.0,5.0,2.0,16.25531914893617,0.4375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,22.0,16.0,8.0,5.0,2.0,0.2727272727272727,0.4545,1.0,2.0,0.5423,0,0.0,0.0,0.0,32.36,-86.225
32.3600_-86.2300,29.0,9.0,16.0,487.0,5.0,14.0,83.3076923076923,0.3103,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,3.0,4.0,3.0,0.0,0.0,0.1667,1.0,0.75,1.0118,0,0.0,0.0,0.0,32.36,-86.23
32.3600_-86.2350,68.0,33.0,41.0,0.0,6.0,2.0,6.296875,0.4853,0.7352941176470589,2.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,23.0,2.0,23.0,12.0,10.0,5.0,1.0,0.13043478260869565,0.087,1.0,1.2,1.3173,0,0.0,0.0,1.0,32.36,-86.235
32.3600_-86.2400,13.0,3.0,6.0,30.0,5.0,15.0,4.181818181818182,0.2308,0.6153846153846154,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0794,0,0.0,0.0,1.0,32.36,-86.24
32.3600_-86.2450,101.0,62.0,70.0,0.0,6.0,15.0,27.073684210526316,0.6139,0.7623762376237624,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,41.0,11.0,40.0,23.0,17.0,6.0,1.0,0.07317073170731707,0.2683,0.9756,1.3529,1.0179,0,0.0,0.0,1.0,32.36,-86.245
32.3600_-86.2500,212.0,123.0,137.0,0.0,6.0,2.0,18.673267326732674,0.5802,0.8915094339622641,5.0,1.0,4.0,5.0,1.0,4.0,8.0,3.0,7.0,150.0,39.0,135.0,112.0,51.0,6.0,6.0,0.14666666666666667,0.26,0.9,2.1961,0.8058,0,1.0,1.0,1.0,32.36,-86.25
32.3600_-86.2550,88.0,33.0,40.0,61.0,6.0,2.0,26.195121951219512,0.375,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,46.0,15.0,36.0,14.0,30.0,6.0,1.0,0.043478260869565216,0.3261,0.7826,0.4667,0.828,0,0.0,0.0,0.0,32.36,-86.255
32.3600_-86.2600,146.0,59.0,73.0,0.0,6.0,14.0,11.028985507246377,0.4041,0.8972602739726028,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,58.0,9.0,50.0,32.0,29.0,6.0,0.0,0.017241379310344827,0.1552,0.8621,1.1034,1.0783,0,1.0,1.0,1.0,32.36,-86.26
32.3600_-86.2650,192.0,64.0,113.0,0.0,6.0,2.0,14.580645161290322,0.3333,0.9114583333333334,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,44.0,6.0,33.0,15.0,24.0,5.0,0.0,0.0,0.1364,0.75,0.625,0.8177,0,0.0,0.0,1.0,32.36,-86.265
32.3600_-86.2700,360.0,187.0,258.0,61.0,6.0,2.0,11.080924855491329,0.5194,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,228.0,49.0,191.0,180.0,66.0,6.0,3.0,0.05263157894736842,0.2149,0.8377,2.7273,0.5722,0,0.0,0.0,0.0,32.36,-86.27
32.3600_-86.2750,419.0,259.0,278.0,0.0,6.0,2.0,9.108860759493671,0.6181,0.8591885441527446,4.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,2.0,417.0,202.0,399.0,342.0,109.0,6.0,63.0,0.37410071942446044,0.4844,0.9568,3.1376,0.6536,0,0.0,0.0,1.0,32.36,-86.275
32.3600_-86.2800,228.0,131.0,128.0,0.0,6.0,2.0,8.704225352112676,0.5746,0.8157894736842105,4.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,3.0,273.0,122.0,251.0,183.0,98.0,6.0,21.0,0.23809523809523808,0.4469,0.9194,1.8673,0.9839,0,1.0,1.0,1.0,32.36,-86.28
32.3600_-86.2850,294.0,135.0,215.0,30.0,6.0,2.0,7.509505703422053,0.4592,0.6530612244897959,3.0,0.0,3.0,3.0,0.0,3.0,10.0,3.0,9.0,121.0,26.0,108.0,84.0,44.0,6.0,5.0,0.10743801652892562,0.2149,0.8926,1.9091,0.8982,0,0.0,0.0,1.0,32.36,-86.285
32.3600_-86.2900,269.0,151.0,194.0,61.0,6.0,2.0,30.70342205323194,0.5613,0.7509293680297398,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,113.0,27.0,99.0,92.0,33.0,5.0,6.0,0.12389380530973451,0.2389,0.8761,2.7879,0.9268,0,0.0,0.0,0.0,32.36,-86.29
32.3600_-86.2950,198.0,73.0,122.0,0.0,6.0,2.0,23.016393442622952,0.3687,0.7272727272727273,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,90.0,33.0,77.0,67.0,28.0,6.0,6.0,0.2,0.3667,0.8556,2.3929,1.1629,0,0.0,0.0,1.0,32.36,-86.295
32.3600_-86.3000,280.0,121.0,157.0,30.0,6.0,2.0,12.912698412698413,0.4321,0.7821428571428571,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,167.0,74.0,149.0,101.0,75.0,6.0,16.0,0.24550898203592814,0.4431,0.8922,1.3467,1.5122,0,0.0,0.0,1.0,32.36,-86.3
32.3600_-86.3050,527.0,183.0,352.0,0.0,6.0,2.0,48.33811475409836,0.3472,0.7571157495256167,12.0,6.0,8.0,12.0,6.0,8.0,20.0,10.0,13.0,156.0,28.0,142.0,109.0,56.0,6.0,6.0,0.1282051282051282,0.1795,0.9103,1.9464,1.7767,0,1.0,6.0,1.0,32.36,-86.305
32.3600_-86.3100,282.0,144.0,172.0,0.0,6.0,2.0,18.49034749034749,0.5106,0.7659574468085106,3.0,0.0,2.0,3.0,0.0,2.0,10.0,5.0,8.0,226.0,95.0,210.0,155.0,78.0,6.0,37.0,0.3805309734513274,0.4204,0.9292,1.9872,1.5655,0,0.0,0.0,1.0,32.36,-86.31
32.3600_-86.3150,554.0,316.0,445.0,0.0,6.0,2.0,17.02868068833652,0.5704,0.5577617328519856,11.0,5.0,8.0,11.0,5.0,8.0,15.0,6.0,11.0,389.0,128.0,363.0,325.0,93.0,6.0,30.0,0.18508997429305912,0.329,0.9332,3.4946,1.335,0,1.0,5.0,1.0,32.36,-86.315
32.3600_-86.3200,1181.0,948.0,1016.0,0.0,6.0,2.0,7.034391534391534,0.8027,0.40135478408128705,15.0,11.0,15.0,15.0,11.0,15.0,23.0,17.0,22.0,1133.0,363.0,1096.0,1019.0,205.0,6.0,147.0,0.3036187113857017,0.3204,0.9673,4.9707,1.0622,0,1.0,11.0,1.0,32.36,-86.32
32.3600_-86.3250,716.0,563.0,540.0,0.0,6.0,2.0,6.998511904761905,0.7863,0.946927374301676,3.0,1.0,3.0,3.0,1.0,3.0,7.0,2.0,4.0,854.0,452.0,844.0,719.0,195.0,6.0,258.0,0.6206088992974239,0.5293,0.9883,3.6872,0.9569,0,1.0,1.0,1.0,32.36,-86.325
32.3600_-86.3300,663.0,324.0,557.0,0.0,6.0,2.0,16.36089030206677,0.4887,0.9366515837104072,11.0,4.0,8.0,11.0,4.0,8.0,13.0,5.0,9.0,488.0,262.0,474.0,398.0,124.0,6.0,125.0,0.5450819672131147,0.5369,0.9713,3.2097,1.0697,0,1.0,4.0,1.0,32.36,-86.33
32.3600_-86.3350,14.0,6.0,5.0,303.0,6.0,2.0,23.357142857142858,0.4286,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,18.0,7.0,12.0,6.0,3.0,0.3157894736842105,0.4737,0.9474,0.5833,1.3468,0,0.0,0.0,0.0,32.36,-86.335
32.3600_-86.3400,34.0,13.0,25.0,61.0,6.0,2.0,15.935483870967742,0.3824,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,8.0,9.0,22.0,4.0,6.0,0.0,0.0,0.3333,0.375,5.5,1.2437,0,0.0,0.0,0.0,32.36,-86.34
32.3600_-86.3450,154.0,75.0,122.0,30.0,6.0,2.0,14.304054054054054,0.487,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,119.0,46.0,104.0,100.0,32.0,6.0,11.0,0.2773109243697479,0.3866,0.8739,3.125,1.3028,0,1.0,1.0,1.0,32.36,-86.345
32.3600_-86.3500,19.0,11.0,10.0,579.0,5.0,2.0,32.63157894736842,0.5789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,17.0,7.0,9.0,2.0,2.0,0.23529411764705882,0.5294,1.0,0.7778,1.3571,0,0.0,0.0,0.0,32.36,-86.35
32.3600_-86.3550,7.0,4.0,6.0,303.0,4.0,15.0,12.333333333333334,0.5714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2538,0,0.0,0.0,0.0,32.36,-86.355
32.3600_-86.3600,89.0,47.0,55.0,30.0,6.0,2.0,7.926829268292683,0.5281,0.9775280898876404,2.0,1.0,2.0,2.0,1.0,2.0,6.0,5.0,4.0,77.0,39.0,69.0,50.0,30.0,6.0,4.0,0.12987012987012986,0.5065,0.8961,1.6667,1.3203,0,1.0,1.0,1.0,32.36,-86.36
32.3600_-86.3650,29.0,8.0,18.0,640.0,5.0,15.0,36.93103448275862,0.2759,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,16.0,14.0,7.0,5.0,0.0,0.0,0.6316,0.8421,2.0,1.5349,0,0.0,0.0,0.0,32.36,-86.365
32.3600_-86.3700,147.0,60.0,98.0,61.0,6.0,2.0,19.883211678832115,0.4082,0.6462585034013606,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,84.0,47.0,78.0,31.0,49.0,6.0,7.0,0.17857142857142858,0.5595,0.9286,0.6327,1.7684,0,0.0,0.0,0.0,32.36,-86.37
32.3600_-86.3750,262.0,103.0,202.0,0.0,6.0,15.0,47.42741935483871,0.3931,0.9580152671755725,7.0,3.0,4.0,7.0,3.0,4.0,7.0,3.0,4.0,171.0,59.0,166.0,111.0,65.0,6.0,28.0,0.391812865497076,0.345,0.9708,1.7077,1.3563,0,1.0,3.0,1.0,32.36,-86.375
32.3600_-86.3800,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9964,0,0.0,0.0,0.0,32.36,-86.38
32.3600_-86.3950,2.0,1.0,0.0,1005.0,1.0,14.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0488,0,0.0,0.0,0.0,32.36,-86.395
32.3600_-86.4150,2.0,1.0,0.0,1552.0,2.0,14.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.988,0,0.0,0.0,0.0,32.36,-86.415
32.3600_-86.4200,1.0,0.0,0.0,2101.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5761,0,0.0,0.0,0.0,32.36,-86.42
32.3650_-86.1000,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0755,0,0.0,0.0,0.0,32.365,-86.1
32.3650_-86.1350,2.0,0.0,0.0,1583.0,2.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1351,0,0.0,0.0,0.0,32.365,-86.135
32.3650_-86.1400,62.0,22.0,45.0,61.0,6.0,17.0,33.91228070175438,0.3548,0.6612903225806451,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,41.0,12.0,40.0,35.0,11.0,5.0,3.0,0.14634146341463414,0.2927,0.9756,3.1818,1.0202,0,0.0,0.0,0.0,32.365,-86.14
32.3650_-86.1450,16.0,9.0,5.0,334.0,6.0,2.0,55.5,0.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,17.0,6.0,8.0,5.0,0.0,0.0,0.1176,1.0,0.75,1.1109,0,0.0,0.0,0.0,32.365,-86.145
32.3650_-86.1500,9.0,2.0,8.0,303.0,4.0,2.0,1.4444444444444444,0.2222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.367,0,0.0,0.0,0.0,32.365,-86.15
32.3650_-86.1550,1.0,0.0,0.0,1157.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.6184,0,0.0,0.0,0.0,32.365,-86.155
32.3650_-86.1600,1.0,1.0,0.0,883.0,1.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.2163,0,0.0,0.0,0.0,32.365,-86.16
32.3650_-86.1650,18.0,2.0,9.0,334.0,6.0,14.0,16.428571428571427,0.1111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7854,0,0.0,0.0,0.0,32.365,-86.165
